tem_m,rain_m,wind_m,humid_m,snow_m,working,people,holiday,event,역명_길음,역명_남태령,역명_노원,역명_당고개,역명_동대문,역명_동대문역사문화공원(DDP),역명_동작(현충원),역명_명동,역명_미아(서울사이버대학),역명_미아사거리,역명_사당,역명_삼각지,역명_상계,역명_서울역,역명_성신여대입구(돈암),역명_수유(강북구청),역명_숙대입구(갈월),역명_신용산,역명_쌍문,역명_이촌(국립중앙박물관),역명_창동,역명_총신대입구(이수),역명_충무로,역명_한성대입구(삼선교),역명_혜화,역명_회현(남대문시장)
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,8004,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,5600,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,8462,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,12602,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,11737,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,5050,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,9935,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,8301,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,5184,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,3496,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,2222,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,963,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,786,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,1161,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,558,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,728,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,1331,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,2117,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,857,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,1440,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,1448,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,498,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,5360,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,8037,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.633333333333336,0.0,2.733333333333333,73.33333333333333,0.0,1,280,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,5342,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,7883,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,5464,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,8376,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,12478,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,11615,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,5026,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,9872,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,8026,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,5076,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,3418,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,2232,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,944,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,796,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,1201,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,520,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,786,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,1359,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,2052,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,826,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,1480,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,1415,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,518,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,5192,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,7721,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
